site_name,site,depth_designation,dt,month,year,time,hour,depth,chl,chl_cens,chl_flag,phaeo,phaeo_flag,phaeo_cens,nox_n,nox_n_cens,nox_n_flag,nh4_n,nh4_n_cens,nh4_n_flag,tn,tn_flag,op_p,op_p_flag,tp,tp_cens,tp_flag,tss,tss_cens,tss_flag,Sample Comments,Validation Comments,Latitude,Longitude
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-07-29,Jul,2020,13:45,13,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.36035326201,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-07-29,Jul,2020,13:45,13,0.2,0.61,FALSE,FALSE,0.91,FALSE,FALSE,0.0495,FALSE,FALSE,0.045,FALSE,FALSE,,FALSE,0.0092,TRUE,0.0275,FALSE,FALSE,5,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-08-21,Aug,2020,14:55,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.30334026746,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-08-21,Aug,2020,14:55,14,0.2,1.9,FALSE,FALSE,2.97,FALSE,FALSE,0.0403,FALSE,FALSE,0.056,FALSE,FALSE,,FALSE,0.0242,TRUE,0.0415,FALSE,FALSE,6.2,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-09-14,Sep,2020,15:25,15,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.55709837637,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-09-14,Sep,2020,15:25,15,0.2,1.23,FALSE,FALSE,1.69,FALSE,FALSE,0.088,FALSE,FALSE,0.113,FALSE,FALSE,,FALSE,0.0366,TRUE,0.0457,FALSE,FALSE,4.1,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-09-24,Sep,2020,10:40,10,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.56667239738,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-09-24,Sep,2020,10:40,10,0.2,,FALSE,FALSE,,FALSE,FALSE,0.0783,FALSE,FALSE,0.174,FALSE,FALSE,,FALSE,0.0275,TRUE,0.0458,FALSE,FALSE,17.2,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-09-30,Sep,2020,14:30,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.6049684814,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-09-30,Sep,2020,14:30,14,0.2,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,0.0483,FALSE,FALSE,21.2,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-10-19,Oct,2020,12:53,12,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.54513085011,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-17,PR-17,,2020-10-19,Oct,2020,12:53,12,0.2,0.74,FALSE,FALSE,1.01,FALSE,FALSE,0.106,FALSE,FALSE,0.062,FALSE,FALSE,,FALSE,0.0119,TRUE,0.0307,FALSE,FALSE,9.9,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.70599,-70.24723
PRESUMPSCOT RIVER - PR-19,PR-19,,2020-09-30,Sep,2020,14:25,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.55949188162,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.70364,-70.24398
PRESUMPSCOT RIVER - PR-19,PR-19,,2020-09-30,Sep,2020,14:40,14,0.2,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,0.0517,FALSE,FALSE,21.4,FALSE,FALSE,,,43.70364,-70.24398
PRESUMPSCOT RIVER - PR-28,PR-28,,2017-06-02,Jun,2017,12:35,12,0.2,0.69,FALSE,FALSE,1.05,FALSE,FALSE,0.091,FALSE,FALSE,0.028,FALSE,FALSE,0.439,FALSE,0.015,TRUE,0.021,FALSE,FALSE,8.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2017-06-27,Jun,2017,13:50,13,0.2,6.81,FALSE,FALSE,1.46,FALSE,FALSE,0.035,FALSE,FALSE,0.004,TRUE,FALSE,0.259,FALSE,0.012,TRUE,0.038,FALSE,FALSE,3.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2017-07-18,Jul,2017,11:50,11,0.2,,FALSE,FALSE,,FALSE,FALSE,0.048,FALSE,FALSE,0.05,FALSE,FALSE,0.533,FALSE,0.02,TRUE,0.045,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2017-07-18,Jul,2017,12:16,12,0.2,1.85,FALSE,TRUE,1.32,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,,FALSE,FALSE,7,FALSE,FALSE,,"RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2017-08-08,Aug,2017,11:45,11,0.2,2.39,FALSE,TRUE,1.01,TRUE,FALSE,0.083,FALSE,FALSE,0.064,FALSE,FALSE,0.336,FALSE,0.023,TRUE,0.056,FALSE,FALSE,5.9,FALSE,FALSE,,"OUT OF HOLD TIME., RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2017-08-30,Aug,2017,12:10,12,0.2,1.32,FALSE,FALSE,0.62,FALSE,FALSE,0.046,FALSE,FALSE,0.046,FALSE,FALSE,0.383,FALSE,0.032,TRUE,0.062,FALSE,FALSE,3.7,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2017-09-25,Sep,2017,15:05,15,0.2,3.68,FALSE,FALSE,0.61,FALSE,FALSE,0.117,FALSE,FALSE,0.006,FALSE,FALSE,0.32,FALSE,0.025,TRUE,0.047,FALSE,FALSE,4,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2018-05-10,May,2018,13:24,13,0.2,0.424,FALSE,FALSE,0.469,FALSE,FALSE,0.085,FALSE,FALSE,0.069,FALSE,FALSE,0.499,FALSE,0.018,TRUE,0.034,FALSE,FALSE,3.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2018-05-31,May,2018,12:50,12,0.2,1.09,FALSE,FALSE,0.587,FALSE,FALSE,0.051,FALSE,TRUE,0.039,FALSE,TRUE,0.492,TRUE,0.021,TRUE,0.018,FALSE,TRUE,5.4,FALSE,FALSE,,"OUT OF HOLD TIME., SAMPLE BEYOND HOLDING TIME, VALUE ESTIMATED HIGH DUE TO BLANK CONTAMINATION",43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2018-06-25,Jun,2018,15:30,15,0.2,1.57,FALSE,FALSE,0.987,FALSE,FALSE,0.047,FALSE,FALSE,0.036,FALSE,FALSE,0.325,FALSE,0.027,TRUE,0.041,FALSE,FALSE,7.8,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2018-07-18,Jul,2018,15:00,15,0.2,1.37,FALSE,FALSE,,FALSE,FALSE,0.053,FALSE,FALSE,0.06,FALSE,TRUE,0.247,FALSE,0.027,TRUE,0.043,FALSE,FALSE,7.8,FALSE,FALSE,,"BLANK CONTAMINATION AT RL, OUT OF HOLD TIME.",43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2018-08-08,Aug,2018,13:50,13,0.2,6.43,FALSE,FALSE,0.97,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.327,FALSE,,FALSE,0.056,FALSE,FALSE,6,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2018-08-30,Aug,2018,13:13,13,0.2,2.06,FALSE,FALSE,0.82,FALSE,FALSE,0.041,FALSE,FALSE,0.078,FALSE,FALSE,0.393,FALSE,0.018,TRUE,0.072,FALSE,FALSE,7.2,FALSE,FALSE,,VALUE ESTIMATED HIGH DUE TO BLANK CONTAMINATION. SAMPLE OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2018-09-20,Sep,2018,13:40,13,0.2,0.95,FALSE,FALSE,0.73,FALSE,FALSE,0.077,FALSE,FALSE,0.066,FALSE,FALSE,0.305,FALSE,0.021,TRUE,0.036,FALSE,FALSE,3.3,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2018-10-12,Oct,2018,12:40,12,0.2,2.46,FALSE,FALSE,0.77,FALSE,FALSE,0.058,FALSE,FALSE,0.039,FALSE,FALSE,0.187,FALSE,0.012,TRUE,0.041,FALSE,FALSE,6.5,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2019-05-15,May,2019,13:40,13,0.2,1.77,FALSE,FALSE,1.37,FALSE,FALSE,0.0939,FALSE,FALSE,0.4,TRUE,FALSE,0.255,FALSE,0.0131,TRUE,0.0291,FALSE,FALSE,12.1,FALSE,TRUE,,"Hold time exceeded by 0.3 hours., OUT OF HOLD TIME.",43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2019-06-05,Jun,2019,11:40,11,0.2,2.49,FALSE,FALSE,0.16,FALSE,TRUE,0.0257,FALSE,FALSE,4,TRUE,FALSE,0.183,FALSE,0.0153,TRUE,0.029,FALSE,FALSE,3.2,FALSE,TRUE,,"Hold time exceeded by 2.4 hours., OUT OF HOLD TIME.",43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2019-06-27,Jun,2019,11:55,11,0.2,3.26,FALSE,FALSE,1.61,FALSE,FALSE,0.0857,FALSE,FALSE,0.022,FALSE,FALSE,0.39,FALSE,0.0106,TRUE,0.0238,FALSE,FALSE,6.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2019-07-19,Jul,2019,11:51,11,0.2,2.63,FALSE,FALSE,0.87,FALSE,FALSE,0.0162,FALSE,FALSE,0.01,TRUE,FALSE,0.285,FALSE,0.0163,TRUE,0.034,FALSE,FALSE,4.4,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2019-08-12,Aug,2019,14:10,14,0.2,0.863,FALSE,FALSE,0.369,FALSE,FALSE,0.0381,FALSE,FALSE,0.027,FALSE,FALSE,0.225,FALSE,0.021,TRUE,0.0262,FALSE,FALSE,3.2,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2019-09-03,Sep,2019,13:35,13,0.2,6.88,FALSE,FALSE,0.32,FALSE,TRUE,0.008,FALSE,TRUE,0.01,TRUE,FALSE,0.275,FALSE,0.0098,TRUE,0.0371,FALSE,FALSE,3.9,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2019-09-24,Sep,2019,12:38,12,0.2,1.17,FALSE,FALSE,0.41,FALSE,FALSE,0.0689,FALSE,FALSE,0.031,FALSE,FALSE,0.259,FALSE,0.0306,TRUE,0.038,FALSE,FALSE,4.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2019-10-16,Oct,2019,11:50,11,0.2,2.53,FALSE,FALSE,1.14,FALSE,FALSE,0.0264,FALSE,FALSE,0.022,FALSE,FALSE,0.289,FALSE,0.0288,TRUE,0.0423,FALSE,FALSE,4.7,FALSE,FALSE,,OUT OF HOLD TIME.,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-05-26,May,2020,13:20,13,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.21836772372,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-05-26,May,2020,13:20,13,0.2,0.771,FALSE,FALSE,1.05,FALSE,FALSE,0.0141,FALSE,FALSE,0.016,FALSE,FALSE,,FALSE,0.0105,TRUE,0.03,FALSE,FALSE,2.9,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-06-16,Jun,2020,14:50,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.43739343914,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-06-16,Jun,2020,14:50,14,0.2,1.84,FALSE,FALSE,2.73,FALSE,FALSE,0.0608,FALSE,FALSE,0.112,FALSE,FALSE,,FALSE,0.0227,TRUE,0.0272,FALSE,FALSE,7.4,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-07-16,Jul,2020,13:30,13,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.42870194249,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-07-16,Jul,2020,13:30,13,0.2,1.47,FALSE,FALSE,2.2,FALSE,FALSE,0.0815,FALSE,FALSE,0.053,FALSE,FALSE,,FALSE,0.015,TRUE,0.031,FALSE,FALSE,7.6,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-07-29,Jul,2020,13:05,13,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.31555733772,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-07-29,Jul,2020,13:05,13,0.2,2.49,FALSE,FALSE,4.06,FALSE,FALSE,0.0396,FALSE,FALSE,0.028,FALSE,FALSE,,FALSE,0.0163,TRUE,0.03,FALSE,FALSE,5.1,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-08-21,Aug,2020,14:00,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.17913338648,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-08-21,Aug,2020,14:00,14,0.2,1.85,FALSE,FALSE,3.15,FALSE,FALSE,0.0091,FALSE,FALSE,0.012,FALSE,FALSE,,FALSE,0.0183,TRUE,0.0337,FALSE,FALSE,6.9,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-09-14,Sep,2020,14:50,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.35125692474,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-09-14,Sep,2020,14:50,14,0.2,2.95,FALSE,FALSE,5.81,FALSE,FALSE,0.0356,FALSE,FALSE,0.053,FALSE,FALSE,,FALSE,0.0276,TRUE,0.0316,FALSE,FALSE,6,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-09-24,Sep,2020,10:00,10,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.38476599826,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-09-24,Sep,2020,10:00,10,0.2,,FALSE,FALSE,,FALSE,FALSE,0.0305,FALSE,FALSE,0.078,FALSE,FALSE,,FALSE,0.0255,TRUE,0.0328,FALSE,FALSE,7.7,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-09-30,Sep,2020,14:10,14,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.34646991423,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-09-30,Sep,2020,14:10,14,0.2,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,0.0444,FALSE,FALSE,16.4,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-10-19,Oct,2020,12:19,12,0.1,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,0.31774785121,FALSE,,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,43.69067,-70.24642
PRESUMPSCOT RIVER - PR-28,PR-28,,2020-10-19,Oct,2020,12:19,12,0.2,0.952,FALSE,FALSE,2.24,FALSE,FALSE,0.0596,FALSE,FALSE,0.016,FALSE,FALSE,,FALSE,0.0143,TRUE,0.0425,FALSE,FALSE,5.9,FALSE,FALSE,,SAMPLE BEYOND 48 H HOLDING TIME,43.69067,-70.24642
ROYAL RIVER - RR00,RR00,,2015-09-02,Sep,2015,09:40,9,0.2,,FALSE,FALSE,,FALSE,FALSE,0.304,FALSE,FALSE,,FALSE,FALSE,,FALSE,0.008,TRUE,0.033,FALSE,TRUE,,FALSE,FALSE,,,43.798663,-70.178415
ROYAL RIVER - RR00,RR00_A,,2017-06-25,Jun,2017,09:05,9,0.2,,FALSE,FALSE,,FALSE,FALSE,0.277,FALSE,FALSE,0.025,FALSE,FALSE,0.449,FALSE,0.022,TRUE,0.044,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.798663,-70.178415
ROYAL RIVER - RR00,RR00_A,,2017-06-26,Jun,2017,10:55,10,0.2,,FALSE,FALSE,,FALSE,FALSE,0.277,FALSE,FALSE,0.021,FALSE,FALSE,0.525,FALSE,0.006,TRUE,0.008,TRUE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.798663,-70.178415
ROYAL RIVER - RR00,RR00_A,,2017-07-14,Jul,2017,11:58,11,0.2,,FALSE,FALSE,,FALSE,FALSE,0.325,FALSE,FALSE,0.022,FALSE,FALSE,0.655,TRUE,0.007,TRUE,0.025,FALSE,TRUE,,FALSE,FALSE,,"OUT OF HOLD TIME., SAMPLE ANALYZED BEYOND HOLDING TIME (¿4 DAYS), SAMPLE ANALYZED BEYOND HOLDING TIME (2.4 HOURS)",43.798663,-70.178415
ROYAL RIVER - RR00,RR00_A,,2017-07-17,Jul,2017,09:40,9,0.2,,FALSE,FALSE,,FALSE,FALSE,0.335,FALSE,FALSE,0.021,FALSE,FALSE,0.645,FALSE,0.003,TRUE,0.017,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.798663,-70.178415
ROYAL RIVER - RR00,RR00_A,,2017-07-28,Jul,2017,14:25,14,0.2,,FALSE,FALSE,,FALSE,FALSE,0.256,FALSE,FALSE,0.021,FALSE,FALSE,0.634,TRUE,0.002,TRUE,0.052,FALSE,TRUE,,FALSE,FALSE,,"OUT OF HOLD TIME., SAMPLE ANALYZED BEYOND HOLDING TIME (¿4 DAYS), SAMPLE ANALYZED BEYOND HOLDING TIME (3 DAYS)",43.798663,-70.178415
ROYAL RIVER - RR00,RR00_A,,2017-08-04,Aug,2017,11:36,11,0.2,,FALSE,FALSE,,FALSE,FALSE,0.4,FALSE,FALSE,0.021,FALSE,FALSE,0.637,FALSE,,TRUE,0.013,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.798663,-70.178415
ROYAL RIVER - RR00,RR00_A,,2017-08-07,Aug,2017,08:53,8,0.2,,FALSE,FALSE,,FALSE,FALSE,0.458,FALSE,FALSE,0.026,FALSE,FALSE,0.737,FALSE,0.004,TRUE,0.025,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.798663,-70.178415
ROYAL RIVER - RR00,RR00_A,,2017-08-08,Aug,2017,12:10,12,0.2,,FALSE,FALSE,,FALSE,FALSE,0.332,FALSE,FALSE,0.024,FALSE,FALSE,0.463,FALSE,0.004,TRUE,0.009,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.798663,-70.178415
ROYAL RIVER - RR-01,RR-01,,2017-06-01,Jun,2017,11:00,11,0.2,0.81,FALSE,FALSE,1.02,FALSE,FALSE,0.179,FALSE,FALSE,0.012,FALSE,FALSE,0.633,FALSE,0.015,TRUE,0.027,FALSE,FALSE,15,FALSE,FALSE,,OUT OF HOLD TIME.,43.798078,-70.17773
ROYAL RIVER - RR-01,RR-01,,2017-06-26,Jun,2017,12:40,12,0.2,2.86,FALSE,FALSE,0.8,FALSE,FALSE,0.249,FALSE,FALSE,0.014,FALSE,FALSE,0.325,FALSE,0.01,TRUE,0.018,FALSE,FALSE,2.6,FALSE,FALSE,,OUT OF HOLD TIME.,43.798078,-70.17773
ROYAL RIVER - RR-01,RR-01,,2017-07-17,Jul,2017,11:40,11,0.2,3.55,FALSE,TRUE,1.57,TRUE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,,FALSE,FALSE,4.6,FALSE,FALSE,,"RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.798078,-70.17773
ROYAL RIVER - RR-01,RR-01,,2017-07-17,Jul,2017,12:49,12,0.2,,FALSE,FALSE,,FALSE,FALSE,0.315,FALSE,FALSE,0.032,FALSE,FALSE,0.664,FALSE,0.012,TRUE,0.044,FALSE,FALSE,,FALSE,FALSE,,OUT OF HOLD TIME.,43.798078,-70.17773
ROYAL RIVER - RR-01,RR-01,,2017-08-07,Aug,2017,10:15,10,0.2,5.47,FALSE,TRUE,1.42,TRUE,FALSE,0.428,FALSE,FALSE,0.017,FALSE,FALSE,0.826,FALSE,0.014,TRUE,0.023,FALSE,FALSE,4.3,FALSE,FALSE,,"OUT OF HOLD TIME., RECEIPT TEMPERATURE EXCEEDANCE, POSSIBLE UNDERESTIMATE OF ACTUAL VALUE, BUT LAB STATEMENT THAT INFRARED TEMPERATURE GUN NOT ACCURATE FOR ALUMINUM FOIL AND FILTERS",43.798078,-70.17773
ROYAL RIVER - RR-01,RR-01,,2017-08-29,Aug,2017,11:00,11,0.2,10.5,FALSE,FALSE,3.1,FALSE,FALSE,0.216,FALSE,FALSE,0.015,FALSE,FALSE,0.697,FALSE,0.034,TRUE,0.045,FALSE,FALSE,4.7,FALSE,FALSE,,OUT OF HOLD TIME.,43.798078,-70.17773
ROYAL RIVER - RR-01,RR-01,,2017-09-20,Sep,2017,11:10,11,0.2,8.13,FALSE,FALSE,3.01,FALSE,FALSE,0.37,FALSE,FALSE,0.018,FALSE,FALSE,0.541,FALSE,0.007,TRUE,0.126,FALSE,FALSE,3.2,FALSE,FALSE,,OUT OF HOLD TIME.,43.798078,-70.17773
ROYAL RIVER - RR-06,RR-06,,2015-09-02,Sep,2015,10:40,10,0.2,,FALSE,FALSE,,FALSE,FALSE,0.242,FALSE,FALSE,,FALSE,FALSE,,FALSE,0.038,FALSE,0.06,FALSE,FALSE,,FALSE,FALSE,,,43.794604,-70.168016
ROYAL RIVER - RR-06,RR-06,,2016-08-09,Aug,2016,13:07,13,0.2,4.63,FALSE,TRUE,2.06,TRUE,FALSE,0.111,FALSE,FALSE,0.013,FALSE,FALSE,0.384,TRUE,0.03,TRUE,0.039,FALSE,TRUE,,FALSE,FALSE,NO QC RUN ON THIS DATA.,"COOLER OUT OF TEMPERATURE (12.3 DEG C), EXCEEDS 48 HOUR HOLD TIME BY 18 DAYS, HOLD TIME EXCEEDED BY 1 DAY, HOLD TIME EXCEEDED BY 1 DAY. ONE LCS EXCEEDED LMITS (112%).",43.794604,-70.168016
ROYAL RIVER - RR-06,RR-06,,2016-08-25,Aug,2016,15:30,15,0.2,4.79,FALSE,FALSE,1.67,FALSE,FALSE,0.111,FALSE,FALSE,0.013,FALSE,FALSE,0.369,FALSE,0.027,TRUE,0.036,FALSE,FALSE,,FALSE,FALSE,,EXCEEDS 48 HOUR HOLD TIME BY 16 DAYS,43.794604,-70.168016
ROYAL RIVER - RR-06,RR-06,,2017-06-01,Jun,2017,10:30,10,0.2,0.93,FALSE,FALSE,1.41,FALSE,FALSE,0.161,FALSE,FALSE,0.021,FALSE,FALSE,0.441,FALSE,0.012,TRUE,0.019,FALSE,FALSE,15,FALSE,FALSE,,OUT OF HOLD TIME.,43.794604,-70.168016
ROYAL RIVER - RR-06,RR-06,,2017-06-26,Jun,2017,12:05,12,0.2,3.27,FALSE,FALSE,1.15,FALSE,FALSE,0.124,FALSE,FALSE,0.019,FALSE,FALSE,0.346,FALSE,0.013,TRUE,0.032,FALSE,FALSE,8.2,FALSE,FALSE,,OUT OF HOLD TIME.,43.794604,-70.168016
